	1	20040101	0100	0.620996057987	1.43728023767	 1.04166666667
	1	20040101	0200	0.620996057987	1.43728023767	 1.08333333333
	1	20040101	0300	0.620996057987	1.43728023767	 1.125
	1	20040101	0400	0.620996057987	1.43728023767	 1.16666666667
	1	20040101	0500	0.620996057987	1.43728023767	 1.20833333333
	1	20040101	0600	0.620996057987	1.43728023767	 1.25
	1	20040101	0700	0.620996057987	1.43728023767	 1.29166666667
	1	20040101	0800	0.620996057987	1.43728023767	 1.33333333333
	1	20040101	0900	0.620996057987	1.43728023767	 1.375
	1	20040101	1000	0.620996057987	1.43728023767	 1.41666666667
	1	20040101	1100	0.620996057987	1.43728023767	 1.45833333333
	1	20040101	1200	0.620996057987	1.43728023767	 1.5
	1	20040101	1300	0.620996057987	1.43728023767	 1.54166666667
	1	20040101	1400	0.620996057987	1.43728023767	 1.58333333333
	1	20040101	1500	0.620996057987	1.43728023767	 1.625
	1	20040101	1600	0.620996057987	1.43728023767	 1.66666666667
	1	20040101	1700	0.620996057987	1.43728023767	 1.70833333333
	1	20040101	1800	0.620996057987	1.43728023767	 1.75
	1	20040101	1900	0.620996057987	1.43728023767	 1.79166666667
	1	20040101	2000	0.620996057987	1.43728023767	 1.83333333333
	1	20040101	2100	0.620996057987	1.43728023767	 1.875
	1	20040101	2200	0.620996057987	1.43728023767	 1.91666666667
	1	20040101	2300	0.620996057987	1.43728023767	 1.95833333333
	1	20040101	2400	0.620996057987	1.43728023767	 2
	1	20040102	0100	0.620996057987	1.43728023767	 2.04166666667
	1	20040102	0200	0.620996057987	1.43728023767	 2.08333333333
	1	20040102	0300	0.620996057987	1.43728023767	 2.125
	1	20040102	0400	0.620996057987	1.43728023767	 2.16666666667
	1	20040102	0500	0.620996057987	1.43728023767	 2.20833333333
	1	20040102	0600	0.620996057987	1.43728023767	 2.25
	1	20040102	0700	0.620996057987	1.43728023767	 2.29166666667
	1	20040102	0800	0.620996057987	1.43728023767	 2.33333333333
	1	20040102	0900	0.620996057987	1.43728023767	 2.375
	1	20040102	1000	0.620996057987	1.43728023767	 2.41666666667
	1	20040102	1100	0.620996057987	1.43728023767	 2.45833333333
	1	20040102	1200	0.620996057987	1.43728023767	 2.5
	1	20040102	1300	0.620996057987	1.43728023767	 2.54166666667
	1	20040102	1400	0.620996057987	1.43728023767	 2.58333333333
	1	20040102	1500	0.620996057987	1.43728023767	 2.625
	1	20040102	1600	0.620996057987	1.43728023767	 2.66666666667
	1	20040102	1700	0.620996057987	1.43728023767	 2.70833333333
	1	20040102	1800	0.620996057987	1.43728023767	 2.75
	1	20040102	1900	0.620996057987	1.43728023767	 2.79166666667
	1	20040102	2000	0.620996057987	1.43728023767	 2.83333333333
	1	20040102	2100	0.620996057987	1.43728023767	 2.875
	1	20040102	2200	0.620996057987	1.43728023767	 2.91666666667
	1	20040102	2300	0.620996057987	1.43728023767	 2.95833333333
	1	20040102	2400	0.620996057987	1.43728023767	 3
	1	20040103	0100	0.620996057987	1.43728023767	 3.04166666667
	1	20040103	0200	0.620996057987	1.43728023767	 3.08333333333
	1	20040103	0300	0.620996057987	1.43728023767	 3.125
	1	20040103	0400	0.620996057987	1.43728023767	 3.16666666667
	1	20040103	0500	0.620996057987	1.43728023767	 3.20833333333
	1	20040103	0600	0.620996057987	1.43728023767	 3.25
	1	20040103	0700	0.620996057987	1.43728023767	 3.29166666667
	1	20040103	0800	0.620996057987	1.43728023767	 3.33333333333
	1	20040103	0900	0.620996057987	1.43728023767	 3.375
	1	20040103	1000	0.620996057987	1.43728023767	 3.41666666667
	1	20040103	1100	0.620996057987	1.43728023767	 3.45833333333
	1	20040103	1200	0.620996057987	1.43728023767	 3.5
	1	20040103	1300	0.620996057987	1.43728023767	 3.54166666667
	1	20040103	1400	0.620996057987	1.43728023767	 3.58333333333
	1	20040103	1500	0.620996057987	1.43728023767	 3.625
	1	20040103	1600	0.620996057987	1.43728023767	 3.66666666667
	1	20040103	1700	0.620996057987	1.43728023767	 3.70833333333
	1	20040103	1800	0.620996057987	1.43728023767	 3.75
	1	20040103	1900	0.620996057987	1.43728023767	 3.79166666667
	1	20040103	2000	0.620996057987	1.43728023767	 3.83333333333
	1	20040103	2100	0.620996057987	1.43728023767	 3.875
	1	20040103	2200	0.620996057987	1.43728023767	 3.91666666667
	1	20040103	2300	0.620996057987	1.43728023767	 3.95833333333
	1	20040103	2400	0.620996057987	1.43728023767	 4
	1	20040104	0100	0.620996057987	1.43728023767	 4.04166666667
	1	20040104	0200	0.620996057987	1.43728023767	 4.08333333333
	1	20040104	0300	0.620996057987	1.43728023767	 4.125
	1	20040104	0400	0.620996057987	1.43728023767	 4.16666666667
	1	20040104	0500	0.620996057987	1.43728023767	 4.20833333333
	1	20040104	0600	0.620996057987	1.43728023767	 4.25
	1	20040104	0700	0.620996057987	1.43728023767	 4.29166666667
	1	20040104	0800	0.620996057987	1.43728023767	 4.33333333333
	1	20040104	0900	0.620996057987	1.43728023767	 4.375
	1	20040104	1000	0.620996057987	1.43728023767	 4.41666666667
	1	20040104	1100	0.620996057987	1.43728023767	 4.45833333333
	1	20040104	1200	0.620996057987	1.43728023767	 4.5
	1	20040104	1300	0.620996057987	1.43728023767	 4.54166666667
	1	20040104	1400	0.620996057987	1.43728023767	 4.58333333333
	1	20040104	1500	0.620996057987	1.43728023767	 4.625
	1	20040104	1600	0.620996057987	1.43728023767	 4.66666666667
	1	20040104	1700	0.620996057987	1.43728023767	 4.70833333333
	1	20040104	1800	0.620996057987	1.43728023767	 4.75
